tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,hora
Denuncia,22/07/2021,22:21:43,BALVANERA,22
Denuncia,22/07/2021,23:03:42,RECOLETA,23
Denuncia,22/07/2021,12:35:48,VILLA URQUIZA,12
Denuncia,22/07/2021,08:25:51,BELGRANO,08
Denuncia,22/07/2021,16:25:29,MATADEROS,16
Denuncia,22/07/2021,17:20:07,PALERMO,17
Denuncia,22/07/2021,15:48:07,PALERMO,15
Denuncia,22/07/2021,13:25:09,VILLA URQUIZA,13
Denuncia,22/07/2021,10:40:35,SAN TELMO,10
Denuncia,22/07/2021,08:42:12,ALMAGRO,08
Denuncia,22/07/2021,07:37:17,CABALLITO,07
Denuncia,22/07/2021,09:59:37,NUÑEZ,09
Denuncia,23/07/2021,12:06:49,VILLA URQUIZA,12
Denuncia,23/07/2021,12:14:46,VILLA DEVOTO,12
Denuncia,23/07/2021,14:18:33,FLORES,14
Denuncia,23/07/2021,21:23:54,PARQUE CHACABUCO,21
Denuncia,23/07/2021,13:32:43,SAN NICOLAS,13
Denuncia,23/07/2021,11:03:29,BALVANERA,11
Denuncia,23/07/2021,11:59:36,FLORES,11
Denuncia,23/07/2021,22:48:33,PALERMO,22
Denuncia,24/07/2021,13:31:53,VILLA RIACHUELO,13
Denuncia,24/07/2021,00:18:16,PARQUE CHACABUCO,00
Denuncia,24/07/2021,18:23:38,BALVANERA,18
Denuncia,24/07/2021,14:22:09,BALVANERA,14
Denuncia,24/07/2021,14:30:11,CABALLITO,14
Denuncia,24/07/2021,21:06:59,PALERMO,21
Denuncia,24/07/2021,02:47:09,PALERMO,02
Denuncia,25/07/2021,23:17:33,SAAVEDRA,23
Denuncia,26/07/2021,10:55:37,COLEGIALES,10
Denuncia,26/07/2021,13:30:01,RECOLETA,13
Denuncia,27/07/2021,10:17:15,CABALLITO,10
Denuncia,27/07/2021,09:51:10,SAAVEDRA,09
Denuncia,27/07/2021,07:41:33,PALERMO,07
Denuncia,27/07/2021,13:11:12,FLORESTA,13
Denuncia,28/07/2021,09:24:37,PALERMO,09
Denuncia,28/07/2021,13:49:28,BOCA,13
Denuncia,28/07/2021,13:12:56,BELGRANO,13
Denuncia,28/07/2021,23:41:20,COLEGIALES,23
Denuncia,28/07/2021,15:43:42,ALMAGRO,15
Denuncia,28/07/2021,22:34:37,SAN TELMO,22
Denuncia,28/07/2021,15:13:02,BELGRANO,15
Denuncia,29/07/2021,13:01:07,LINIERS,13
Denuncia,29/07/2021,22:03:40,COLEGIALES,22
Denuncia,30/07/2021,00:08:10,CHACARITA,00
Denuncia,30/07/2021,21:42:27,FLORES,21
Denuncia,30/07/2021,14:28:27,RECOLETA,14
Denuncia,30/07/2021,21:23:04,RECOLETA,21
Denuncia,30/07/2021,06:41:34,BALVANERA,06
Denuncia,30/07/2021,17:30:41,NUÑEZ,17
Denuncia,30/07/2021,01:12:34,MATADEROS,01
Denuncia,30/07/2021,16:17:34,COLEGIALES,16
Denuncia,30/07/2021,17:07:34,VILLA LUGANO,17
Denuncia,31/07/2021,19:03:53,BELGRANO,19
Denuncia,31/07/2021,01:01:59,VILLA URQUIZA,01
Denuncia,31/07/2021,10:23:01,BELGRANO,10
Denuncia,31/07/2021,22:28:40,PALERMO,22
Denuncia,31/07/2021,18:55:02,VILLA SANTA RITA,18
Denuncia,31/07/2021,12:37:29,COLEGIALES,12
Denuncia,31/07/2021,17:45:38,CABALLITO,17
Denuncia,01/08/2021,17:09:54,PALERMO,17
Denuncia,01/08/2021,01:32:38,PALERMO,01
Denuncia,01/08/2021,19:02:18,VILLA URQUIZA,19
Denuncia,01/08/2021,14:07:59,NUÑEZ,14
Denuncia,01/08/2021,18:53:20,VILLA LUGANO,18
Denuncia,01/08/2021,20:38:29,BALVANERA,20
Denuncia,01/08/2021,12:11:00,COLEGIALES,12
Denuncia,01/08/2021,21:55:32,PALERMO,21
Denuncia,01/08/2021,22:26:54,PALERMO,22
Denuncia,01/08/2021,12:11:31,PALERMO,12
Denuncia,01/08/2021,09:24:43,ALMAGRO,09
Denuncia,02/08/2021,19:08:07,CABALLITO,19
Denuncia,02/08/2021,11:00:39,PATERNAL,11
Denuncia,02/08/2021,12:54:03,RECOLETA,12
Denuncia,02/08/2021,12:55:20,PALERMO,12
Denuncia,02/08/2021,12:38:02,PALERMO,12
Denuncia,02/08/2021,10:50:37,BALVANERA,10
Denuncia,02/08/2021,09:43:34,BELGRANO,09
Denuncia,02/08/2021,03:55:44,PALERMO,03
Denuncia,02/08/2021,04:03:47,PALERMO,04
Denuncia,02/08/2021,13:39:28,BALVANERA,13
Denuncia,02/08/2021,16:42:13,VILLA LUGANO,16
Denuncia,02/08/2021,07:53:26,CABALLITO,07
Denuncia,02/08/2021,23:39:46,PARQUE PATRICIOS,23
Denuncia,02/08/2021,18:26:59,BALVANERA,18
Denuncia,02/08/2021,10:28:36,PALERMO,10
Denuncia,02/08/2021,11:43:16,RECOLETA,11
Denuncia,02/08/2021,18:44:08,PALERMO,18
Denuncia,02/08/2021,18:47:01,CABALLITO,18
Denuncia,03/08/2021,11:30:52,PALERMO,11
Denuncia,03/08/2021,20:11:37,BELGRANO,20
Denuncia,03/08/2021,11:27:45,ALMAGRO,11
Denuncia,03/08/2021,12:23:23,CONSTITUCION,12
Denuncia,03/08/2021,10:20:27,SAAVEDRA,10
Denuncia,03/08/2021,15:51:50,BALVANERA,15
Denuncia,03/08/2021,14:34:39,PALERMO,14
Denuncia,03/08/2021,15:02:50,FLORESTA,15
Denuncia,03/08/2021,18:51:31,PALERMO,18
Denuncia,03/08/2021,00:49:41,PALERMO,00
Denuncia,04/08/2021,16:46:21,ALMAGRO,16
Denuncia,04/08/2021,18:30:04,NUÑEZ,18
Denuncia,04/08/2021,15:44:12,PALERMO,15
Denuncia,04/08/2021,20:19:36,VILLA LUGANO,20
Denuncia,04/08/2021,00:45:08,PATERNAL,00
Denuncia,04/08/2021,16:07:53,VILLA CRESPO,16
Denuncia,04/08/2021,22:12:32,VILLA CRESPO,22
Denuncia,04/08/2021,20:01:37,SAN TELMO,20
Denuncia,04/08/2021,09:35:19,CABALLITO,09
Denuncia,04/08/2021,12:42:08,RECOLETA,12
Denuncia,04/08/2021,14:11:21,RECOLETA,14
Denuncia,04/08/2021,17:08:08,VILLA URQUIZA,17
Denuncia,04/08/2021,08:23:12,RECOLETA,08
Denuncia,05/08/2021,00:30:57,LINIERS,00
Denuncia,05/08/2021,02:32:01,MATADEROS,02
Denuncia,05/08/2021,03:46:24,BELGRANO,03
Denuncia,05/08/2021,19:20:15,BALVANERA,19
Denuncia,05/08/2021,18:01:43,MONSERRAT,18
Denuncia,05/08/2021,09:50:35,NUÑEZ,09
Denuncia,05/08/2021,16:56:11,BOCA,16
Denuncia,06/08/2021,15:43:38,CABALLITO,15
Denuncia,06/08/2021,10:26:13,CABALLITO,10
Denuncia,06/08/2021,21:33:18,MONSERRAT,21
Denuncia,06/08/2021,22:46:04,PARQUE CHACABUCO,22
Denuncia,06/08/2021,00:04:49,NUÑEZ,00
Denuncia,06/08/2021,22:33:11,PALERMO,22
Denuncia,06/08/2021,15:26:55,VILLA LUGANO,15
Denuncia,06/08/2021,00:55:26,SAAVEDRA,00
Denuncia,06/08/2021,11:40:04,VILLA CRESPO,11
Denuncia,06/08/2021,23:52:14,BELGRANO,23
Denuncia,06/08/2021,20:50:36,VILLA PUEYRREDON,20
Denuncia,06/08/2021,09:20:53,CABALLITO,09
Denuncia,07/08/2021,16:57:34,NUÑEZ,16
Denuncia,07/08/2021,20:43:01,PALERMO,20
Denuncia,07/08/2021,16:09:51,PALERMO,16
Denuncia,07/08/2021,00:35:14,BARRACAS,00
Denuncia,07/08/2021,18:49:51,BALVANERA,18
Denuncia,07/08/2021,19:13:33,VILLA SANTA RITA,19
Denuncia,07/08/2021,00:50:53,BOEDO,00
Denuncia,07/08/2021,13:03:29,RECOLETA,13
Denuncia,07/08/2021,09:46:58,MATADEROS,09
Denuncia,08/08/2021,16:23:35,SAN TELMO,16
Denuncia,08/08/2021,12:27:30,NUÑEZ,12
Denuncia,08/08/2021,11:41:52,VILLA ORTUZAR,11
Denuncia,08/08/2021,07:23:19,SAN CRISTOBAL,07
Denuncia,09/08/2021,14:42:05,BELGRANO,14
Denuncia,09/08/2021,03:32:07,BALVANERA,03
Denuncia,09/08/2021,12:59:30,ALMAGRO,12
Denuncia,09/08/2021,10:27:25,BELGRANO,10
Denuncia,09/08/2021,14:22:08,VILLA URQUIZA,14
Denuncia,09/08/2021,00:11:41,BARRACAS,00
Denuncia,09/08/2021,19:15:44,RECOLETA,19
Denuncia,09/08/2021,11:57:38,RECOLETA,11
Denuncia,09/08/2021,13:25:18,VILLA DEL PARQUE,13
Denuncia,09/08/2021,12:41:52,BARRACAS,12
Denuncia,09/08/2021,13:22:20,VILLA DEL PARQUE,13
Denuncia,09/08/2021,18:29:51,PARQUE PATRICIOS,18
Denuncia,10/08/2021,15:55:15,SAAVEDRA,15
Denuncia,10/08/2021,20:45:23,VELEZ SARSFIELD,20
Denuncia,10/08/2021,18:50:15,SAN TELMO,18
Denuncia,10/08/2021,23:31:07,COLEGIALES,23
Denuncia,10/08/2021,22:09:19,VILLA CRESPO,22
Denuncia,10/08/2021,19:17:21,MATADEROS,19
Denuncia,10/08/2021,23:58:47,NUÑEZ,23
Denuncia,11/08/2021,23:43:02,NUÑEZ,23
Denuncia,11/08/2021,18:33:13,PALERMO,18
Denuncia,11/08/2021,09:53:26,PALERMO,09
Denuncia,11/08/2021,18:07:19,ALMAGRO,18
Denuncia,11/08/2021,21:11:31,BOEDO,21
Denuncia,12/08/2021,15:10:29,RETIRO,15
Denuncia,12/08/2021,16:24:11,RECOLETA,16
Denuncia,12/08/2021,03:44:13,ALMAGRO,03
Denuncia,12/08/2021,15:49:07,ALMAGRO,15
Denuncia,12/08/2021,23:00:54,PALERMO,23
Denuncia,12/08/2021,00:49:41,SAAVEDRA,00
Denuncia,12/08/2021,19:31:10,FLORES,19
Denuncia,12/08/2021,03:59:44,FLORES,03
Denuncia,12/08/2021,10:47:30,VILLA DEVOTO,10
Denuncia,12/08/2021,07:34:15,VILLA PUEYRREDON,07
Denuncia,12/08/2021,14:21:50,SAN NICOLAS,14
Denuncia,12/08/2021,14:00:35,BARRACAS,14
Denuncia,13/08/2021,12:24:30,VILLA CRESPO,12
Denuncia,13/08/2021,11:43:55,NUÑEZ,11
Denuncia,13/08/2021,13:22:44,BALVANERA,13
Denuncia,13/08/2021,16:00:19,ALMAGRO,16
Denuncia,13/08/2021,22:22:49,VILLA CRESPO,22
Denuncia,13/08/2021,22:54:21,BALVANERA,22
Denuncia,13/08/2021,10:20:35,VILLA URQUIZA,10
Denuncia,13/08/2021,16:13:59,RECOLETA,16
Denuncia,13/08/2021,14:19:12,RECOLETA,14
Denuncia,13/08/2021,18:40:37,FLORES,18
Denuncia,13/08/2021,19:52:10,PARQUE PATRICIOS,19
Denuncia,13/08/2021,19:31:33,VILLA DEVOTO,19
Denuncia,14/08/2021,18:47:27,PALERMO,18
Denuncia,14/08/2021,13:03:56,BELGRANO,13
Denuncia,14/08/2021,10:27:21,BALVANERA,10
Denuncia,14/08/2021,04:00:07,VILLA ORTUZAR,04
Denuncia,14/08/2021,18:54:46,BALVANERA,18
Denuncia,14/08/2021,22:55:47,COLEGIALES,22
Denuncia,15/08/2021,20:32:27,VILLA DEL PARQUE,20
Denuncia,15/08/2021,13:14:49,PARQUE PATRICIOS,13
Denuncia,15/08/2021,01:57:32,PALERMO,01
Denuncia,16/08/2021,14:13:20,BALVANERA,14
Denuncia,16/08/2021,13:14:22,CABALLITO,13
Denuncia,17/08/2021,13:54:50,NUÑEZ,13
Denuncia,17/08/2021,12:18:44,BELGRANO,12
Denuncia,17/08/2021,21:48:21,RECOLETA,21
Denuncia,17/08/2021,16:47:41,SAN TELMO,16
Denuncia,17/08/2021,19:53:45,VILLA LUGANO,19
Denuncia,17/08/2021,16:28:19,CABALLITO,16
Denuncia,17/08/2021,19:03:31,ALMAGRO,19
Denuncia,17/08/2021,20:38:42,PALERMO,20
Denuncia,17/08/2021,14:58:21,BALVANERA,14
Denuncia,18/08/2021,09:57:41,CABALLITO,09
Denuncia,18/08/2021,22:38:30,PALERMO,22
Denuncia,18/08/2021,11:27:27,CABALLITO,11
Denuncia,18/08/2021,16:07:10,BELGRANO,16
Denuncia,18/08/2021,18:12:15,RECOLETA,18
Denuncia,18/08/2021,16:54:57,CABALLITO,16
Denuncia,18/08/2021,08:12:45,COLEGIALES,08
Denuncia,18/08/2021,21:02:00,RECOLETA,21
Denuncia,18/08/2021,10:16:07,VILLA CRESPO,10
Denuncia,18/08/2021,19:26:09,PALERMO,19
Denuncia,18/08/2021,13:27:42,SAN CRISTOBAL,13
Denuncia,18/08/2021,18:53:34,BALVANERA,18
Denuncia,19/08/2021,17:35:52,PALERMO,17
Denuncia,19/08/2021,21:44:11,RECOLETA,21
Denuncia,19/08/2021,12:50:17,RECOLETA,12
Denuncia,19/08/2021,01:43:50,PARQUE CHACABUCO,01
Denuncia,19/08/2021,22:55:52,PALERMO,22
Denuncia,19/08/2021,09:42:04,VILLA URQUIZA,09
Denuncia,19/08/2021,13:16:57,COLEGIALES,13
Denuncia,19/08/2021,18:40:36,RECOLETA,18
Denuncia,19/08/2021,15:24:41,BOEDO,15
Denuncia,20/08/2021,13:08:13,VILLA URQUIZA,13
Denuncia,20/08/2021,12:48:04,MONTE CASTRO,12
Denuncia,20/08/2021,19:45:10,MONSERRAT,19
Denuncia,20/08/2021,09:34:30,NUÑEZ,09
Denuncia,20/08/2021,20:13:26,ALMAGRO,20
Denuncia,20/08/2021,15:29:50,BALVANERA,15
Denuncia,20/08/2021,23:08:46,PALERMO,23
Denuncia,20/08/2021,08:00:08,CABALLITO,08
Denuncia,20/08/2021,21:30:09,ALMAGRO,21
Denuncia,20/08/2021,10:52:08,PARQUE AVELLANEDA,10
Denuncia,20/08/2021,11:53:17,BOCA,11
Denuncia,20/08/2021,19:49:14,PALERMO,19
Denuncia,20/08/2021,16:10:31,PALERMO,16
Denuncia,21/08/2021,18:24:04,PALERMO,18
Denuncia,21/08/2021,12:18:38,SAN NICOLAS,12
Denuncia,21/08/2021,17:04:59,SAAVEDRA,17
Denuncia,21/08/2021,23:08:35,PALERMO,23
Denuncia,21/08/2021,10:19:01,PALERMO,10
Denuncia,21/08/2021,18:22:31,CHACARITA,18
Denuncia,21/08/2021,13:39:44,VILLA URQUIZA,13
Denuncia,21/08/2021,14:37:17,PALERMO,14
Denuncia,22/08/2021,18:14:07,RECOLETA,18
Denuncia,22/08/2021,19:33:50,PALERMO,19
Denuncia,22/08/2021,01:53:53,NUÑEZ,01
Denuncia,22/08/2021,18:23:05,VILLA SANTA RITA,18
Denuncia,22/08/2021,02:56:38,CABALLITO,02
Denuncia,22/08/2021,02:20:44,RECOLETA,02
Denuncia,22/08/2021,02:58:46,CABALLITO,02
Denuncia,22/08/2021,04:37:50,MONSERRAT,04
Denuncia,22/08/2021,20:03:50,VILLA LURO,20
Denuncia,22/08/2021,14:58:29,PALERMO,14
Denuncia,23/08/2021,14:07:53,VILLA DEVOTO,14
Denuncia,23/08/2021,11:44:26,RECOLETA,11
Denuncia,23/08/2021,12:27:21,VILLA DEL PARQUE,12
Denuncia,23/08/2021,23:00:32,CABALLITO,23
Denuncia,23/08/2021,18:08:25,PALERMO,18
Denuncia,23/08/2021,20:33:09,MATADEROS,20
Denuncia,23/08/2021,10:06:17,COGHLAN,10
Denuncia,23/08/2021,19:47:39,CHACARITA,19
Denuncia,24/08/2021,09:30:18,PALERMO,09
Denuncia,24/08/2021,22:42:23,MONSERRAT,22
Denuncia,24/08/2021,11:05:35,COLEGIALES,11
Denuncia,24/08/2021,11:06:24,COLEGIALES,11
Denuncia,24/08/2021,16:05:08,BELGRANO,16
Denuncia,24/08/2021,19:03:23,BELGRANO,19
Denuncia,25/08/2021,17:20:05,FLORES,17
Denuncia,25/08/2021,20:52:49,RECOLETA,20
Denuncia,25/08/2021,00:00:50,PALERMO,00
Denuncia,25/08/2021,21:26:02,CHACARITA,21
Denuncia,25/08/2021,18:40:17,PALERMO,18
Denuncia,25/08/2021,13:34:39,BARRACAS,13
Denuncia,25/08/2021,17:25:24,CABALLITO,17
Denuncia,25/08/2021,09:17:00,PARQUE CHACABUCO,09
Denuncia,25/08/2021,21:24:27,VILLA CRESPO,21
Denuncia,25/08/2021,23:32:42,VILLA LUGANO,23
Denuncia,25/08/2021,00:42:45,BOCA,00
Denuncia,25/08/2021,10:40:08,BELGRANO,10
Denuncia,25/08/2021,18:01:31,BALVANERA,18
Denuncia,25/08/2021,14:15:09,RECOLETA,14
Denuncia,25/08/2021,11:42:11,RECOLETA,11
Denuncia,25/08/2021,19:49:19,BOEDO,19
Denuncia,25/08/2021,17:03:08,PALERMO,17
Denuncia,26/08/2021,19:31:30,SAN NICOLAS,19
Denuncia,26/08/2021,23:10:13,MONSERRAT,23
Denuncia,26/08/2021,22:01:06,VILLA CRESPO,22
Denuncia,26/08/2021,18:11:01,BELGRANO,18
Denuncia,26/08/2021,21:45:52,PALERMO,21
Denuncia,26/08/2021,02:53:14,NUÑEZ,02
Denuncia,26/08/2021,00:58:41,ALMAGRO,00
Denuncia,27/08/2021,14:06:15,RECOLETA,14
Denuncia,27/08/2021,18:42:14,VILLA CRESPO,18
Denuncia,27/08/2021,10:14:27,SAN NICOLAS,10
Denuncia,27/08/2021,11:59:39,COLEGIALES,11
Denuncia,27/08/2021,18:07:45,BELGRANO,18
Denuncia,27/08/2021,23:58:10,PALERMO,23
Denuncia,27/08/2021,14:01:22,BELGRANO,14
Denuncia,27/08/2021,10:54:49,FLORES,10
Denuncia,27/08/2021,00:13:02,NUÑEZ,00
Denuncia,27/08/2021,22:57:39,PALERMO,22
Denuncia,27/08/2021,22:39:32,VILLA CRESPO,22
Denuncia,27/08/2021,16:40:09,VILLA DEVOTO,16
Denuncia,27/08/2021,11:25:27,PALERMO,11
Denuncia,27/08/2021,11:19:15,PALERMO,11
Denuncia,27/08/2021,10:06:58,VILLA PUEYRREDON,10
Denuncia,28/08/2021,22:59:12,BELGRANO,22
Denuncia,28/08/2021,15:08:18,NUÑEZ,15
Denuncia,28/08/2021,15:57:58,PALERMO,15
Denuncia,28/08/2021,09:26:35,BOCA,09
Denuncia,28/08/2021,00:22:46,PALERMO,00
Denuncia,28/08/2021,20:42:46,PALERMO,20
Denuncia,28/08/2021,02:41:31,VILLA DEVOTO,02
Denuncia,28/08/2021,01:25:39,BELGRANO,01
Denuncia,28/08/2021,13:40:52,CHACARITA,13
Denuncia,28/08/2021,00:39:51,VILLA LUGANO,00
Denuncia,29/08/2021,20:07:15,PALERMO,20
Denuncia,29/08/2021,16:50:25,CHACARITA,16
Denuncia,29/08/2021,00:55:50,MONSERRAT,00
Denuncia,29/08/2021,00:49:47,VILLA SANTA RITA,00
Denuncia,29/08/2021,21:42:12,CHACARITA,21
Denuncia,29/08/2021,19:59:49,PALERMO,19
Denuncia,29/08/2021,02:12:24,PALERMO,02
Denuncia,29/08/2021,23:45:59,VILLA LUGANO,23
Denuncia,29/08/2021,01:25:15,BALVANERA,01
Denuncia,29/08/2021,03:59:21,VILLA SANTA RITA,03
Denuncia,30/08/2021,11:03:32,NUÑEZ,11
Denuncia,30/08/2021,17:12:10,RECOLETA,17
Denuncia,30/08/2021,07:41:32,CABALLITO,07
Denuncia,30/08/2021,20:32:33,PARQUE CHAS,20
Denuncia,30/08/2021,11:50:27,VILLA GRAL. MITRE,11
Denuncia,30/08/2021,18:32:06,VILLA CRESPO,18
Denuncia,30/08/2021,00:45:07,PARQUE CHACABUCO,00
Denuncia,30/08/2021,10:01:23,VILLA CRESPO,10
Denuncia,30/08/2021,11:00:14,VILLA URQUIZA,11
Denuncia,30/08/2021,20:46:13,VILLA CRESPO,20
Denuncia,30/08/2021,17:43:01,VILLA RIACHUELO,17
Denuncia,30/08/2021,13:37:35,RECOLETA,13
Denuncia,31/08/2021,11:39:05,RECOLETA,11
Denuncia,31/08/2021,11:38:15,RECOLETA,11
Denuncia,31/08/2021,16:15:44,BELGRANO,16
Denuncia,31/08/2021,17:25:38,PALERMO,17
Denuncia,31/08/2021,16:21:11,RECOLETA,16
Denuncia,31/08/2021,08:36:59,VILLA DEVOTO,08
Denuncia,31/08/2021,08:40:40,COLEGIALES,08
Denuncia,31/08/2021,02:45:36,BALVANERA,02
Denuncia,31/08/2021,13:51:05,BELGRANO,13
Denuncia,31/08/2021,23:38:01,MONSERRAT,23
Denuncia,31/08/2021,16:12:31,CABALLITO,16
Denuncia,31/08/2021,21:15:22,CABALLITO,21
Denuncia,31/08/2021,23:35:40,PARQUE PATRICIOS,23
Denuncia,31/08/2021,13:08:20,NUÑEZ,13
Denuncia,31/08/2021,23:17:12,BALVANERA,23
Denuncia,01/09/2021,01:45:28,CABALLITO,01
Denuncia,01/09/2021,13:45:54,PALERMO,13
Denuncia,01/09/2021,13:02:15,VILLA PUEYRREDON,13
Denuncia,01/09/2021,17:38:41,ALMAGRO,17
Denuncia,01/09/2021,10:43:10,NUÑEZ,10
Denuncia,01/09/2021,08:51:25,ALMAGRO,08
Denuncia,01/09/2021,18:45:36,PALERMO,18
Denuncia,01/09/2021,12:09:31,RECOLETA,12
Denuncia,01/09/2021,16:35:38,ALMAGRO,16
Denuncia,01/09/2021,15:51:53,SAN CRISTOBAL,15
Denuncia,01/09/2021,00:06:42,BALVANERA,00
Denuncia,01/09/2021,16:02:04,SAN CRISTOBAL,16
Denuncia,01/09/2021,12:26:11,FLORES,12
Denuncia,02/09/2021,16:51:27,CABALLITO,16
Denuncia,02/09/2021,11:27:08,RECOLETA,11
Denuncia,02/09/2021,12:59:34,VILLA URQUIZA,12
Denuncia,02/09/2021,23:53:30,NUÑEZ,23
Denuncia,02/09/2021,14:48:34,VILLA DEL PARQUE,14
Denuncia,03/09/2021,22:30:25,CABALLITO,22
Denuncia,03/09/2021,10:07:53,VILLA URQUIZA,10
Denuncia,03/09/2021,13:06:45,VILLA URQUIZA,13
Denuncia,03/09/2021,10:26:58,RECOLETA,10
Denuncia,03/09/2021,05:28:45,VILLA URQUIZA,05
Denuncia,03/09/2021,11:24:18,RECOLETA,11
Denuncia,03/09/2021,13:32:38,PALERMO,13
Denuncia,03/09/2021,01:09:47,PALERMO,01
Denuncia,03/09/2021,10:02:43,VILLA URQUIZA,10
Denuncia,03/09/2021,15:21:00,NUÑEZ,15
Denuncia,03/09/2021,06:22:49,PARQUE CHACABUCO,06
Denuncia,03/09/2021,22:16:50,VILLA SOLDATI,22
Denuncia,03/09/2021,22:47:35,PARQUE CHACABUCO,22
Denuncia,03/09/2021,00:41:02,PALERMO,00
Denuncia,03/09/2021,15:12:00,NUÑEZ,15
Denuncia,04/09/2021,12:06:35,FLORES,12
Denuncia,04/09/2021,13:53:04,FLORES,13
Denuncia,04/09/2021,13:33:58,FLORES,13
Denuncia,04/09/2021,23:04:52,NUEVA POMPEYA,23
Denuncia,04/09/2021,02:30:11,BOCA,02
Denuncia,04/09/2021,08:31:51,SAN CRISTOBAL,08
Denuncia,04/09/2021,23:12:33,NUEVA POMPEYA,23
Denuncia,04/09/2021,15:59:21,ALMAGRO,15
Denuncia,04/09/2021,16:59:37,VILLA ORTUZAR,16
Denuncia,04/09/2021,01:47:23,PARQUE CHACABUCO,01
Denuncia,04/09/2021,13:24:19,MONTE CASTRO,13
Denuncia,04/09/2021,20:26:34,PALERMO,20
Denuncia,04/09/2021,12:06:18,BALVANERA,12
Denuncia,04/09/2021,02:17:00,BALVANERA,02
Denuncia,05/09/2021,11:49:24,PARQUE PATRICIOS,11
Denuncia,05/09/2021,23:01:31,BALVANERA,23
Denuncia,05/09/2021,15:52:20,BELGRANO,15
Denuncia,05/09/2021,23:57:14,NUÑEZ,23
Denuncia,05/09/2021,02:03:00,PALERMO,02
Denuncia,05/09/2021,21:13:09,BARRACAS,21
Denuncia,05/09/2021,01:30:58,PATERNAL,01
Denuncia,06/09/2021,18:33:35,VILLA URQUIZA,18
Denuncia,06/09/2021,15:07:30,PALERMO,15
Denuncia,06/09/2021,13:27:09,RECOLETA,13
Denuncia,06/09/2021,10:07:02,BALVANERA,10
Denuncia,06/09/2021,09:34:50,PALERMO,09
Denuncia,06/09/2021,16:09:04,VILLA DEVOTO,16
Denuncia,06/09/2021,10:57:13,BALVANERA,10
Denuncia,06/09/2021,13:39:48,RECOLETA,13
Denuncia,06/09/2021,01:06:15,RECOLETA,01
Denuncia,06/09/2021,19:02:57,CABALLITO,19
Denuncia,06/09/2021,10:38:32,VELEZ SARSFIELD,10
Denuncia,06/09/2021,14:32:14,RECOLETA,14
Denuncia,06/09/2021,14:03:18,RECOLETA,14
Denuncia,06/09/2021,10:19:24,BELGRANO,10
Denuncia,06/09/2021,20:49:14,RECOLETA,20
Denuncia,06/09/2021,18:31:21,RECOLETA,18
Denuncia,06/09/2021,16:26:22,RECOLETA,16
Denuncia,06/09/2021,16:16:56,BALVANERA,16
Denuncia,06/09/2021,01:17:06,MONSERRAT,01
Denuncia,06/09/2021,14:12:48,VILLA LURO,14
Denuncia,06/09/2021,22:09:32,COGHLAN,22
Denuncia,06/09/2021,23:58:58,VILLA CRESPO,23
Denuncia,07/09/2021,19:58:24,VILLA CRESPO,19
Denuncia,07/09/2021,20:44:54,ALMAGRO,20
Denuncia,07/09/2021,18:35:38,PALERMO,18
Denuncia,07/09/2021,16:08:50,CABALLITO,16
Denuncia,07/09/2021,21:17:19,VELEZ SARSFIELD,21
Denuncia,07/09/2021,00:12:14,BELGRANO,00
Denuncia,08/09/2021,17:46:35,PALERMO,17
Denuncia,08/09/2021,09:50:58,AGRONOMIA,09
Denuncia,08/09/2021,15:35:35,ALMAGRO,15
Denuncia,08/09/2021,15:08:41,PALERMO,15
Denuncia,09/09/2021,13:29:47,BALVANERA,13
Denuncia,09/09/2021,23:17:51,RETIRO,23
Denuncia,09/09/2021,12:29:26,NUÑEZ,12
Denuncia,09/09/2021,13:34:47,RETIRO,13
Denuncia,09/09/2021,11:44:10,VILLA CRESPO,11
Denuncia,09/09/2021,13:05:50,LINIERS,13
Denuncia,10/09/2021,03:21:52,CHACARITA,03
Denuncia,10/09/2021,16:37:39,BELGRANO,16
Denuncia,10/09/2021,20:08:09,BALVANERA,20
Denuncia,11/09/2021,18:19:56,VILLA CRESPO,18
Denuncia,11/09/2021,23:18:34,CONSTITUCION,23
Denuncia,11/09/2021,19:11:10,CHACARITA,19
Denuncia,11/09/2021,00:09:13,VILLA LUGANO,00
Denuncia,11/09/2021,14:01:28,RECOLETA,14
Denuncia,11/09/2021,11:01:24,VILLA DEVOTO,11
Denuncia,11/09/2021,00:53:27,PALERMO,00
Denuncia,11/09/2021,00:51:42,PALERMO,00
Denuncia,12/09/2021,01:48:14,FLORESTA,01
Denuncia,12/09/2021,20:03:04,PALERMO,20
Denuncia,13/09/2021,08:38:15,CABALLITO,08
Denuncia,13/09/2021,19:22:25,SAN NICOLAS,19
Denuncia,13/09/2021,11:54:43,BALVANERA,11
Denuncia,13/09/2021,13:59:09,SAN NICOLAS,13
Denuncia,13/09/2021,16:06:25,PALERMO,16
Denuncia,13/09/2021,10:04:44,PARQUE AVELLANEDA,10
Denuncia,13/09/2021,11:19:24,VILLA DEL PARQUE,11
Denuncia,13/09/2021,19:01:32,BALVANERA,19
Denuncia,13/09/2021,19:14:53,CHACARITA,19
Denuncia,14/09/2021,04:39:40,PALERMO,04
Denuncia,14/09/2021,13:19:33,SAN NICOLAS,13
Denuncia,14/09/2021,14:57:34,CABALLITO,14
Denuncia,14/09/2021,11:02:44,CABALLITO,11
