tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,mes,hora
DENUNCIA,01/01/2021,11:39:02,PALERMO,1,11
DENUNCIA,01/01/2021,18:59:57,BELGRANO,1,18
DENUNCIA,01/01/2021,15:53:23,VILLA CRESPO,1,15
DENUNCIA,01/01/2021,19:46:24,AGRONOMIA,1,19
DENUNCIA,01/01/2021,16:13:13,RECOLETA,1,16
DENUNCIA,01/01/2021,12:41:35,PALERMO,1,12
DENUNCIA,01/01/2021,00:33:01,ALMAGRO,1,00
DENUNCIA,02/01/2021,22:55:48,PALERMO,1,22
DENUNCIA,02/01/2021,12:33:16,PALERMO,1,12
DENUNCIA,02/01/2021,02:57:00,PALERMO,1,02
DENUNCIA,02/01/2021,01:20:11,COGHLAN,1,01
DENUNCIA,02/01/2021,23:38:03,PALERMO,1,23
DENUNCIA,02/01/2021,23:40:05,PALERMO,1,23
DENUNCIA,02/01/2021,23:42:16,PALERMO,1,23
DENUNCIA,02/01/2021,23:00:41,PALERMO,1,23
DENUNCIA,02/01/2021,02:04:33,PALERMO,1,02
DENUNCIA,02/01/2021,10:45:36,BOCA,1,10
DENUNCIA,02/01/2021,09:38:42,PATERNAL,1,09
DENUNCIA,03/01/2021,16:46:21,PALERMO,1,16
DENUNCIA,03/01/2021,02:30:19,PALERMO,1,02
DENUNCIA,03/01/2021,03:07:25,ALMAGRO,1,03
DENUNCIA,03/01/2021,12:19:21,PARQUE CHACABUCO,1,12
DENUNCIA,04/01/2021,15:01:45,SAN TELMO,1,15
DENUNCIA,04/01/2021,14:26:18,FLORES,1,14
DENUNCIA,04/01/2021,12:18:05,FLORES,1,12
DENUNCIA,04/01/2021,07:17:20,BALVANERA,1,07
DENUNCIA,04/01/2021,13:50:00,BALVANERA,1,13
DENUNCIA,04/01/2021,01:23:49,PALERMO,1,01
DENUNCIA,04/01/2021,13:27:23,NUÑEZ,1,13
DENUNCIA,04/01/2021,09:39:27,PALERMO,1,09
DENUNCIA,05/01/2021,15:39:39,PALERMO,1,15
DENUNCIA,05/01/2021,22:47:58,VILLA LURO,1,22
DENUNCIA,05/01/2021,20:43:43,VILLA CRESPO,1,20
DENUNCIA,05/01/2021,01:01:17,VILLA CRESPO,1,01
DENUNCIA,05/01/2021,12:46:26,NUÑEZ,1,12
DENUNCIA,05/01/2021,12:37:57,NUÑEZ,1,12
DENUNCIA,05/01/2021,20:49:21,PARQUE PATRICIOS,1,20
DENUNCIA,05/01/2021,11:51:41,PALERMO,1,11
DENUNCIA,05/01/2021,16:08:31,SAAVEDRA,1,16
DENUNCIA,05/01/2021,19:26:33,VILLA CRESPO,1,19
DENUNCIA,05/01/2021,18:21:12,FLORES,1,18
DENUNCIA,05/01/2021,06:50:23,NUÑEZ,1,06
DENUNCIA,05/01/2021,10:31:40,BELGRANO,1,10
DENUNCIA,05/01/2021,12:33:34,BELGRANO,1,12
DENUNCIA,06/01/2021,15:39:23,PALERMO,1,15
DENUNCIA,06/01/2021,00:29:20,ALMAGRO,1,00
DENUNCIA,06/01/2021,13:54:08,ALMAGRO,1,13
DENUNCIA,06/01/2021,12:35:13,ALMAGRO,1,12
DENUNCIA,06/01/2021,14:44:06,MONSERRAT,1,14
DENUNCIA,06/01/2021,12:50:33,COGHLAN,1,12
DENUNCIA,06/01/2021,12:50:59,ALMAGRO,1,12
DENUNCIA,06/01/2021,00:12:18,ALMAGRO,1,00
DENUNCIA,06/01/2021,00:15:25,MATADEROS,1,00
DENUNCIA,06/01/2021,00:19:25,COLEGIALES,1,00
DENUNCIA,06/01/2021,13:52:41,BALVANERA,1,13
DENUNCIA,06/01/2021,18:39:59,CABALLITO,1,18
DENUNCIA,06/01/2021,22:50:31,VILLA PUEYRREDON,1,22
DENUNCIA,06/01/2021,19:10:24,PALERMO,1,19
DENUNCIA,06/01/2021,12:46:59,ALMAGRO,1,12
DENUNCIA,07/01/2021,10:46:50,ALMAGRO,1,10
DENUNCIA,07/01/2021,18:22:18,FLORES,1,18
DENUNCIA,07/01/2021,15:52:42,VILLA DEVOTO,1,15
DENUNCIA,07/01/2021,13:40:09,MATADEROS,1,13
DENUNCIA,07/01/2021,20:07:53,NUEVA POMPEYA,1,20
DENUNCIA,08/01/2021,13:17:35,BELGRANO,1,13
DENUNCIA,08/01/2021,11:03:03,VERSALLES,1,11
DENUNCIA,08/01/2021,11:58:26,SAN TELMO,1,11
DENUNCIA,08/01/2021,14:18:48,PARQUE AVELLANEDA,1,14
DENUNCIA,08/01/2021,13:44:25,VILLA CRESPO,1,13
DENUNCIA,08/01/2021,01:58:41,PALERMO,1,01
DENUNCIA,08/01/2021,01:06:01,ALMAGRO,1,01
DENUNCIA,08/01/2021,22:52:39,VILLA CRESPO,1,22
DENUNCIA,08/01/2021,01:36:12,VILLA LURO,1,01
DENUNCIA,08/01/2021,01:54:03,PALERMO,1,01
DENUNCIA,08/01/2021,11:09:06,ALMAGRO,1,11
DENUNCIA,08/01/2021,12:52:49,SAAVEDRA,1,12
DENUNCIA,08/01/2021,11:43:36,VILLA URQUIZA,1,11
DENUNCIA,08/01/2021,10:23:47,PALERMO,1,10
DENUNCIA,08/01/2021,18:20:55,SAN CRISTOBAL,1,18
DENUNCIA,08/01/2021,17:13:03,RETIRO,1,17
DENUNCIA,08/01/2021,19:48:32,COLEGIALES,1,19
DENUNCIA,08/01/2021,23:41:49,PALERMO,1,23
DENUNCIA,09/01/2021,09:42:54,PALERMO,1,09
DENUNCIA,09/01/2021,16:47:00,RECOLETA,1,16
DENUNCIA,09/01/2021,23:00:47,CHACARITA,1,23
DENUNCIA,09/01/2021,13:42:29,MATADEROS,1,13
DENUNCIA,09/01/2021,11:37:34,BALVANERA,1,11
DENUNCIA,09/01/2021,13:00:17,NUÑEZ,1,13
DENUNCIA,09/01/2021,14:47:01,VILLA CRESPO,1,14
DENUNCIA,09/01/2021,13:42:18,VILLA LURO,1,13
DENUNCIA,09/01/2021,22:54:31,PALERMO,1,22
DENUNCIA,09/01/2021,08:17:49,PALERMO,1,08
DENUNCIA,09/01/2021,09:20:27,SAN TELMO,1,09
DENUNCIA,09/01/2021,11:21:34,BALVANERA,1,11
DENUNCIA,09/01/2021,21:44:14,PALERMO,1,21
DENUNCIA,09/01/2021,22:55:22,PALERMO,1,22
DENUNCIA,09/01/2021,11:02:36,COLEGIALES,1,11
DENUNCIA,09/01/2021,17:06:57,PALERMO,1,17
DENUNCIA,10/01/2021,19:38:50,ALMAGRO,1,19
DENUNCIA,10/01/2021,02:06:14,COLEGIALES,1,02
DENUNCIA,10/01/2021,12:24:23,VILLA URQUIZA,1,12
DENUNCIA,10/01/2021,08:34:00,FLORES,1,08
DENUNCIA,10/01/2021,01:31:57,SAN NICOLAS,1,01
DENUNCIA,10/01/2021,08:37:30,COGHLAN,1,08
DENUNCIA,10/01/2021,00:58:48,ALMAGRO,1,00
DENUNCIA,10/01/2021,09:35:01,LINIERS,1,09
DENUNCIA,10/01/2021,20:24:21,VILLA URQUIZA,1,20
DENUNCIA,10/01/2021,16:12:30,SAN NICOLAS,1,16
DENUNCIA,11/01/2021,00:05:05,PALERMO,1,00
DENUNCIA,11/01/2021,12:52:19,NUEVA POMPEYA,1,12
DENUNCIA,11/01/2021,09:58:24,BALVANERA,1,09
DENUNCIA,11/01/2021,14:10:43,VILLA GRAL. MITRE,1,14
DENUNCIA,11/01/2021,10:19:36,CABALLITO,1,10
DENUNCIA,11/01/2021,22:22:34,PALERMO,1,22
DENUNCIA,11/01/2021,21:48:18,VILLA SANTA RITA,1,21
DENUNCIA,11/01/2021,12:41:33,FLORES,1,12
DENUNCIA,11/01/2021,19:11:54,BALVANERA,1,19
DENUNCIA,11/01/2021,17:07:51,VILLA GRAL. MITRE,1,17
DENUNCIA,12/01/2021,08:23:40,VILLA URQUIZA,1,08
DENUNCIA,12/01/2021,16:29:17,BARRACAS,1,16
DENUNCIA,12/01/2021,12:45:00,CHACARITA,1,12
DENUNCIA,12/01/2021,08:11:03,ALMAGRO,1,08
DENUNCIA,12/01/2021,20:20:53,VILLA LUGANO,1,20
DENUNCIA,12/01/2021,14:22:28,COLEGIALES,1,14
DENUNCIA,12/01/2021,09:10:24,VILLA DEVOTO,1,09
DENUNCIA,12/01/2021,08:07:00,VILLA LUGANO,1,08
DENUNCIA,12/01/2021,22:07:51,VELEZ SARSFIELD,1,22
DENUNCIA,13/01/2021,09:27:52,BELGRANO,1,09
DENUNCIA,13/01/2021,10:47:51,PALERMO,1,10
DENUNCIA,13/01/2021,10:07:45,BALVANERA,1,10
DENUNCIA,13/01/2021,15:01:58,VILLA CRESPO,1,15
DENUNCIA,13/01/2021,18:45:21,PALERMO,1,18
DENUNCIA,13/01/2021,18:40:31,MONSERRAT,1,18
DENUNCIA,13/01/2021,16:27:03,VILLA ORTUZAR,1,16
DENUNCIA,13/01/2021,11:29:38,RECOLETA,1,11
DENUNCIA,13/01/2021,16:17:11,ALMAGRO,1,16
DENUNCIA,13/01/2021,09:52:05,BALVANERA,1,09
DENUNCIA,13/01/2021,15:37:39,PALERMO,1,15
DENUNCIA,13/01/2021,15:29:21,VILLA ORTUZAR,1,15
DENUNCIA,13/01/2021,09:34:54,FLORES,1,09
DENUNCIA,13/01/2021,10:47:50,VILLA CRESPO,1,10
DENUNCIA,13/01/2021,01:00:48,VELEZ SARSFIELD,1,01
DENUNCIA,14/01/2021,15:45:20,VILLA CRESPO,1,15
DENUNCIA,14/01/2021,10:24:56,NUÑEZ,1,10
DENUNCIA,14/01/2021,10:27:07,LINIERS,1,10
DENUNCIA,14/01/2021,21:24:53,BARRACAS,1,21
DENUNCIA,14/01/2021,09:17:03,PALERMO,1,09
DENUNCIA,14/01/2021,15:11:45,PALERMO,1,15
DENUNCIA,14/01/2021,09:57:39,SAN NICOLAS,1,09
DENUNCIA,14/01/2021,13:48:34,MATADEROS,1,13
DENUNCIA,14/01/2021,07:02:33,SAAVEDRA,1,07
DENUNCIA,14/01/2021,11:56:45,PALERMO,1,11
DENUNCIA,14/01/2021,10:51:13,VILLA LURO,1,10
DENUNCIA,14/01/2021,16:52:41,BALVANERA,1,16
DENUNCIA,14/01/2021,15:06:43,VILLA URQUIZA,1,15
DENUNCIA,14/01/2021,13:44:31,SAN TELMO,1,13
DENUNCIA,14/01/2021,11:44:24,PARQUE CHAS,1,11
DENUNCIA,14/01/2021,18:38:55,SAN TELMO,1,18
DENUNCIA,14/01/2021,12:43:56,RECOLETA,1,12
DENUNCIA,15/01/2021,00:04:09,VILLA DEVOTO,1,00
DENUNCIA,15/01/2021,10:59:09,PALERMO,1,10
DENUNCIA,15/01/2021,18:54:00,VELEZ SARSFIELD,1,18
DENUNCIA,15/01/2021,17:56:01,PALERMO,1,17
DENUNCIA,15/01/2021,20:49:24,VILLA CRESPO,1,20
DENUNCIA,15/01/2021,19:08:33,PARQUE AVELLANEDA,1,19
DENUNCIA,15/01/2021,20:48:55,VILLA ORTUZAR,1,20
DENUNCIA,15/01/2021,10:00:52,VELEZ SARSFIELD,1,10
DENUNCIA,16/01/2021,13:00:38,RECOLETA,1,13
DENUNCIA,16/01/2021,10:41:48,BALVANERA,1,10
DENUNCIA,16/01/2021,00:56:45,AGRONOMIA,1,00
DENUNCIA,16/01/2021,23:33:48,BOEDO,1,23
DENUNCIA,16/01/2021,02:18:21,VILLA URQUIZA,1,02
DENUNCIA,16/01/2021,13:49:52,COLEGIALES,1,13
DENUNCIA,16/01/2021,00:23:36,PALERMO,1,00
DENUNCIA,17/01/2021,07:52:22,PALERMO,1,07
DENUNCIA,17/01/2021,17:27:13,VELEZ SARSFIELD,1,17
DENUNCIA,17/01/2021,07:00:06,PALERMO,1,07
DENUNCIA,17/01/2021,00:32:10,PALERMO,1,00
DENUNCIA,17/01/2021,15:59:26,SAN NICOLAS,1,15
DENUNCIA,17/01/2021,19:03:45,FLORES,1,19
DENUNCIA,17/01/2021,17:27:51,VILLA PUEYRREDON,1,17
DENUNCIA,17/01/2021,21:41:30,PARQUE CHACABUCO,1,21
DENUNCIA,17/01/2021,22:57:22,CHACARITA,1,22
DENUNCIA,18/01/2021,07:57:18,PALERMO,1,07
DENUNCIA,18/01/2021,10:03:00,LINIERS,1,10
DENUNCIA,18/01/2021,13:32:51,PARQUE AVELLANEDA,1,13
DENUNCIA,18/01/2021,00:06:26,BELGRANO,1,00
DENUNCIA,18/01/2021,14:55:22,VILLA CRESPO,1,14
DENUNCIA,18/01/2021,18:34:36,BELGRANO,1,18
DENUNCIA,18/01/2021,17:05:07,AGRONOMIA,1,17
DENUNCIA,18/01/2021,15:58:15,VILLA PUEYRREDON,1,15
DENUNCIA,18/01/2021,19:43:50,MONTE CASTRO,1,19
DENUNCIA,18/01/2021,16:09:54,VELEZ SARSFIELD,1,16
DENUNCIA,18/01/2021,19:35:12,VILLA URQUIZA,1,19
DENUNCIA,18/01/2021,18:51:52,SAN TELMO,1,18
DENUNCIA,18/01/2021,16:30:13,FLORESTA,1,16
DENUNCIA,19/01/2021,12:42:56,CHACARITA,1,12
DENUNCIA,19/01/2021,15:00:11,VILLA GRAL. MITRE,1,15
DENUNCIA,19/01/2021,14:12:53,MATADEROS,1,14
DENUNCIA,19/01/2021,14:06:39,SAN CRISTOBAL,1,14
DENUNCIA,19/01/2021,09:08:15,RECOLETA,1,09
DENUNCIA,19/01/2021,13:02:15,CABALLITO,1,13
DENUNCIA,19/01/2021,15:12:01,FLORES,1,15
DENUNCIA,19/01/2021,23:12:46,PALERMO,1,23
DENUNCIA,19/01/2021,14:00:43,PARQUE CHACABUCO,1,14
DENUNCIA,19/01/2021,15:24:18,SAN NICOLAS,1,15
DENUNCIA,19/01/2021,16:42:41,PALERMO,1,16
DENUNCIA,19/01/2021,14:54:29,PALERMO,1,14
DENUNCIA,19/01/2021,14:12:28,CHACARITA,1,14
DENUNCIA,20/01/2021,12:02:51,VILLA ORTUZAR,1,12
DENUNCIA,20/01/2021,11:53:47,VILLA URQUIZA,1,11
DENUNCIA,20/01/2021,19:37:48,PALERMO,1,19
DENUNCIA,20/01/2021,09:14:04,CONSTITUCION,1,09
DENUNCIA,20/01/2021,13:03:12,SAAVEDRA,1,13
DENUNCIA,20/01/2021,17:29:25,PALERMO,1,17
DENUNCIA,20/01/2021,14:40:46,SAN TELMO,1,14
DENUNCIA,20/01/2021,08:25:17,FLORES,1,08
DENUNCIA,21/01/2021,10:55:56,VILLA GRAL. MITRE,1,10
DENUNCIA,21/01/2021,06:45:49,MONSERRAT,1,06
DENUNCIA,21/01/2021,10:30:20,PALERMO,1,10
DENUNCIA,21/01/2021,13:55:05,PALERMO,1,13
DENUNCIA,21/01/2021,18:44:36,PALERMO,1,18
DENUNCIA,21/01/2021,21:17:28,AGRONOMIA,1,21
DENUNCIA,21/01/2021,18:06:54,FLORESTA,1,18
DENUNCIA,21/01/2021,13:57:29,PALERMO,1,13
DENUNCIA,21/01/2021,22:33:55,PALERMO,1,22
DENUNCIA,21/01/2021,17:17:16,LINIERS,1,17
DENUNCIA,21/01/2021,22:18:13,PALERMO,1,22
DENUNCIA,21/01/2021,20:51:05,PALERMO,1,20
DENUNCIA,21/01/2021,14:24:25,MONTE CASTRO,1,14
DENUNCIA,21/01/2021,14:32:34,PARQUE PATRICIOS,1,14
DENUNCIA,21/01/2021,20:57:12,PALERMO,1,20
DENUNCIA,22/01/2021,10:46:23,PALERMO,1,10
DENUNCIA,22/01/2021,11:04:30,PALERMO,1,11
DENUNCIA,22/01/2021,00:35:07,PALERMO,1,00
DENUNCIA,22/01/2021,10:30:59,ALMAGRO,1,10
DENUNCIA,22/01/2021,05:56:12,FLORES,1,05
DENUNCIA,22/01/2021,09:49:24,SAAVEDRA,1,09
DENUNCIA,22/01/2021,14:34:06,PARQUE AVELLANEDA,1,14
DENUNCIA,22/01/2021,15:56:27,SAN CRISTOBAL,1,15
DENUNCIA,22/01/2021,16:51:16,BELGRANO,1,16
DENUNCIA,22/01/2021,11:39:27,RECOLETA,1,11
DENUNCIA,23/01/2021,00:32:50,PALERMO,1,00
DENUNCIA,23/01/2021,12:20:16,RETIRO,1,12
DENUNCIA,23/01/2021,12:15:06,BELGRANO,1,12
DENUNCIA,23/01/2021,08:52:04,VILLA DEVOTO,1,08
DENUNCIA,24/01/2021,23:46:14,PALERMO,1,23
DENUNCIA,24/01/2021,10:46:25,ALMAGRO,1,10
DENUNCIA,24/01/2021,21:12:25,VILLA GRAL. MITRE,1,21
DENUNCIA,24/01/2021,09:34:58,PALERMO,1,09
DENUNCIA,24/01/2021,14:54:36,PALERMO,1,14
DENUNCIA,24/01/2021,17:11:19,PALERMO,1,17
DENUNCIA,25/01/2021,19:08:27,VILLA GRAL. MITRE,1,19
DENUNCIA,25/01/2021,19:54:35,PALERMO,1,19
DENUNCIA,25/01/2021,13:59:08,PALERMO,1,13
DENUNCIA,25/01/2021,17:53:54,SAN NICOLAS,1,17
DENUNCIA,25/01/2021,12:43:00,NUEVA POMPEYA,1,12
DENUNCIA,25/01/2021,10:15:52,MONSERRAT,1,10
DENUNCIA,25/01/2021,21:38:35,PALERMO,1,21
DENUNCIA,25/01/2021,02:23:41,ALMAGRO,1,02
DENUNCIA,25/01/2021,20:57:35,PALERMO,1,20
DENUNCIA,25/01/2021,21:33:03,VILLA URQUIZA,1,21
DENUNCIA,25/01/2021,21:17:19,PARQUE CHAS,1,21
DENUNCIA,25/01/2021,21:33:03,PALERMO,1,21
DENUNCIA,26/01/2021,08:54:07,COLEGIALES,1,08
DENUNCIA,26/01/2021,08:43:41,BOEDO,1,08
DENUNCIA,26/01/2021,17:14:07,ALMAGRO,1,17
DENUNCIA,26/01/2021,20:12:31,FLORES,1,20
DENUNCIA,26/01/2021,19:13:32,VILLA CRESPO,1,19
DENUNCIA,26/01/2021,15:55:45,VILLA URQUIZA,1,15
DENUNCIA,26/01/2021,21:29:19,PALERMO,1,21
DENUNCIA,26/01/2021,17:07:30,FLORES,1,17
DENUNCIA,26/01/2021,16:40:59,BELGRANO,1,16
DENUNCIA,26/01/2021,20:57:18,PATERNAL,1,20
DENUNCIA,27/01/2021,09:02:58,SAAVEDRA,1,09
DENUNCIA,27/01/2021,00:35:54,RECOLETA,1,00
DENUNCIA,27/01/2021,23:38:33,AGRONOMIA,1,23
DENUNCIA,27/01/2021,15:54:28,FLORES,1,15
DENUNCIA,27/01/2021,21:38:32,COLEGIALES,1,21
DENUNCIA,27/01/2021,20:24:44,VILLA LURO,1,20
DENUNCIA,27/01/2021,08:05:42,VILLA CRESPO,1,08
DENUNCIA,27/01/2021,16:03:36,COLEGIALES,1,16
DENUNCIA,27/01/2021,20:52:31,VILLA PUEYRREDON,1,20
DENUNCIA,27/01/2021,21:49:57,COLEGIALES,1,21
DENUNCIA,27/01/2021,18:36:33,NUÑEZ,1,18
DENUNCIA,28/01/2021,07:46:49,FLORES,1,07
DENUNCIA,28/01/2021,07:58:37,PARQUE CHACABUCO,1,07
DENUNCIA,28/01/2021,17:33:03,PALERMO,1,17
DENUNCIA,28/01/2021,21:16:25,RECOLETA,1,21
DENUNCIA,28/01/2021,00:16:47,MONSERRAT,1,00
DENUNCIA,28/01/2021,00:13:48,ALMAGRO,1,00
DENUNCIA,28/01/2021,08:55:09,MONSERRAT,1,08
DENUNCIA,28/01/2021,20:26:51,PALERMO,1,20
DENUNCIA,28/01/2021,12:08:24,ALMAGRO,1,12
DENUNCIA,28/01/2021,13:49:22,CABALLITO,1,13
DENUNCIA,28/01/2021,14:57:33,VERSALLES,1,14
DENUNCIA,28/01/2021,21:55:21,PARQUE CHACABUCO,1,21
DENUNCIA,29/01/2021,16:59:02,FLORES,1,16
DENUNCIA,29/01/2021,13:53:35,PALERMO,1,13
DENUNCIA,29/01/2021,19:30:36,BELGRANO,1,19
DENUNCIA,29/01/2021,21:13:39,NUÑEZ,1,21
DENUNCIA,29/01/2021,20:14:56,PALERMO,1,20
DENUNCIA,29/01/2021,17:32:22,RECOLETA,1,17
DENUNCIA,29/01/2021,21:37:11,VILLA LURO,1,21
DENUNCIA,29/01/2021,19:26:39,BELGRANO,1,19
DENUNCIA,29/01/2021,12:52:53,PALERMO,1,12
DENUNCIA,29/01/2021,17:25:09,RECOLETA,1,17
DENUNCIA,30/01/2021,11:54:05,SAN NICOLAS,1,11
DENUNCIA,30/01/2021,11:40:24,VILLA URQUIZA,1,11
DENUNCIA,30/01/2021,19:35:59,PALERMO,1,19
DENUNCIA,30/01/2021,19:42:46,BELGRANO,1,19
DENUNCIA,30/01/2021,16:13:30,BELGRANO,1,16
DENUNCIA,30/01/2021,11:59:24,SAN NICOLAS,1,11
DENUNCIA,31/01/2021,14:39:52,PALERMO,1,14
DENUNCIA,31/01/2021,19:10:29,PALERMO,1,19
DENUNCIA,31/01/2021,06:17:35,BELGRANO,1,06
DENUNCIA,31/01/2021,20:31:49,FLORES,1,20
DENUNCIA,31/01/2021,17:29:29,VILLA DEL PARQUE,1,17
DENUNCIA,31/01/2021,23:21:15,PALERMO,1,23
DENUNCIA,01/02/2021,00:59:49,PARQUE CHACABUCO,2,00
DENUNCIA,01/02/2021,13:59:44,VILLA GRAL. MITRE,2,13
DENUNCIA,01/02/2021,16:46:12,BOCA,2,16
DENUNCIA,01/02/2021,17:03:25,BOCA,2,17
DENUNCIA,01/02/2021,12:41:45,FLORES,2,12
DENUNCIA,01/02/2021,14:44:58,CABALLITO,2,14
DENUNCIA,01/02/2021,16:36:03,FLORES,2,16
DENUNCIA,01/02/2021,15:20:22,SAN CRISTOBAL,2,15
DENUNCIA,01/02/2021,10:56:19,RECOLETA,2,10
DENUNCIA,01/02/2021,00:11:03,BALVANERA,2,00
DENUNCIA,01/02/2021,20:49:00,PALERMO,2,20
DENUNCIA,01/02/2021,10:16:30,SAAVEDRA,2,10
DENUNCIA,01/02/2021,11:53:33,PALERMO,2,11
DENUNCIA,01/02/2021,08:19:33,MATADEROS,2,08
DENUNCIA,01/02/2021,13:13:08,PALERMO,2,13
DENUNCIA,01/02/2021,13:45:08,RECOLETA,2,13
DENUNCIA,01/02/2021,14:35:46,VILLA SANTA RITA,2,14
DENUNCIA,01/02/2021,20:07:33,ALMAGRO,2,20
DENUNCIA,01/02/2021,20:59:50,COLEGIALES,2,20
DENUNCIA,01/02/2021,22:07:14,FLORESTA,2,22
DENUNCIA,01/02/2021,13:43:14,VILLA CRESPO,2,13
DENUNCIA,02/02/2021,07:01:01,VILLA LURO,2,07
DENUNCIA,02/02/2021,08:18:45,PALERMO,2,08
DENUNCIA,02/02/2021,11:32:36,COLEGIALES,2,11
DENUNCIA,02/02/2021,09:34:48,VILLA LURO,2,09
DENUNCIA,02/02/2021,12:43:19,PALERMO,2,12
DENUNCIA,02/02/2021,13:29:58,PALERMO,2,13
DENUNCIA,02/02/2021,13:34:41,VILLA CRESPO,2,13
DENUNCIA,02/02/2021,20:11:27,BELGRANO,2,20
DENUNCIA,02/02/2021,22:47:03,SAAVEDRA,2,22
DENUNCIA,02/02/2021,19:10:40,VILLA URQUIZA,2,19
DENUNCIA,02/02/2021,23:43:01,NUÑEZ,2,23
DENUNCIA,02/02/2021,08:22:58,FLORES,2,08
DENUNCIA,02/02/2021,10:40:50,BELGRANO,2,10
DENUNCIA,02/02/2021,08:29:01,BOEDO,2,08
DENUNCIA,02/02/2021,14:42:42,VILLA URQUIZA,2,14
DENUNCIA,02/02/2021,16:11:47,SAN CRISTOBAL,2,16
DENUNCIA,02/02/2021,20:00:58,CABALLITO,2,20
DENUNCIA,02/02/2021,20:48:57,PALERMO,2,20
DENUNCIA,03/02/2021,01:37:36,BALVANERA,2,01
DENUNCIA,03/02/2021,23:09:01,AGRONOMIA,2,23
DENUNCIA,03/02/2021,17:38:19,BELGRANO,2,17
DENUNCIA,03/02/2021,22:03:09,PALERMO,2,22
DENUNCIA,03/02/2021,21:11:56,ALMAGRO,2,21
DENUNCIA,03/02/2021,23:18:56,PALERMO,2,23
DENUNCIA,03/02/2021,21:39:35,ALMAGRO,2,21
DENUNCIA,03/02/2021,10:14:33,PALERMO,2,10
DENUNCIA,03/02/2021,13:36:47,VILLA DEVOTO,2,13
DENUNCIA,03/02/2021,17:34:55,SAN CRISTOBAL,2,17
DENUNCIA,03/02/2021,15:20:46,SAN CRISTOBAL,2,15
DENUNCIA,03/02/2021,09:42:27,VILLA URQUIZA,2,09
DENUNCIA,03/02/2021,11:41:45,LINIERS,2,11
DENUNCIA,03/02/2021,15:20:33,BALVANERA,2,15
DENUNCIA,03/02/2021,22:38:21,COLEGIALES,2,22
DENUNCIA,03/02/2021,00:51:20,NUÑEZ,2,00
DENUNCIA,03/02/2021,18:05:45,PALERMO,2,18
DENUNCIA,04/02/2021,10:03:42,BELGRANO,2,10
DENUNCIA,04/02/2021,01:02:30,RECOLETA,2,01
DENUNCIA,04/02/2021,12:37:35,ALMAGRO,2,12
DENUNCIA,04/02/2021,18:01:36,CABALLITO,2,18
DENUNCIA,04/02/2021,11:26:22,BALVANERA,2,11
DENUNCIA,04/02/2021,17:19:10,VILLA URQUIZA,2,17
DENUNCIA,04/02/2021,00:15:07,ALMAGRO,2,00
DENUNCIA,04/02/2021,10:46:22,BALVANERA,2,10
DENUNCIA,04/02/2021,11:15:15,RECOLETA,2,11
DENUNCIA,04/02/2021,11:38:45,PALERMO,2,11
DENUNCIA,04/02/2021,14:48:40,ALMAGRO,2,14
DENUNCIA,04/02/2021,22:07:39,CABALLITO,2,22
DENUNCIA,05/02/2021,22:34:02,AGRONOMIA,2,22
DENUNCIA,05/02/2021,00:25:12,PALERMO,2,00
DENUNCIA,05/02/2021,00:53:40,FLORES,2,00
DENUNCIA,05/02/2021,02:17:04,CHACARITA,2,02
DENUNCIA,05/02/2021,11:43:34,VILLA ORTUZAR,2,11
DENUNCIA,05/02/2021,14:27:43,BELGRANO,2,14
DENUNCIA,05/02/2021,13:00:54,MONSERRAT,2,13
DENUNCIA,05/02/2021,17:00:38,MONSERRAT,2,17
DENUNCIA,05/02/2021,11:30:12,SAAVEDRA,2,11
DENUNCIA,05/02/2021,19:12:10,VILLA RIACHUELO,2,19
DENUNCIA,06/02/2021,19:44:01,RECOLETA,2,19
DENUNCIA,06/02/2021,02:37:55,BOCA,2,02
DENUNCIA,06/02/2021,19:19:53,MONSERRAT,2,19
DENUNCIA,06/02/2021,14:10:50,VILLA PUEYRREDON,2,14
DENUNCIA,06/02/2021,21:23:14,AGRONOMIA,2,21
DENUNCIA,06/02/2021,19:19:18,SAN TELMO,2,19
DENUNCIA,06/02/2021,22:04:34,VILLA URQUIZA,2,22
DENUNCIA,07/02/2021,00:33:36,SAN NICOLAS,2,00
DENUNCIA,07/02/2021,06:49:54,ALMAGRO,2,06
DENUNCIA,07/02/2021,21:59:47,ALMAGRO,2,21
DENUNCIA,07/02/2021,03:59:46,BARRACAS,2,03
DENUNCIA,07/02/2021,19:21:51,PALERMO,2,19
DENUNCIA,07/02/2021,22:48:14,LINIERS,2,22
DENUNCIA,07/02/2021,11:54:53,PALERMO,2,11
DENUNCIA,07/02/2021,06:39:23,ALMAGRO,2,06
DENUNCIA,07/02/2021,10:09:10,SAN TELMO,2,10
DENUNCIA,07/02/2021,19:47:07,SAN TELMO,2,19
DENUNCIA,08/02/2021,10:53:59,RECOLETA,2,10
DENUNCIA,08/02/2021,14:45:14,PALERMO,2,14
DENUNCIA,08/02/2021,09:54:33,MONSERRAT,2,09
DENUNCIA,08/02/2021,09:26:05,RECOLETA,2,09
DENUNCIA,08/02/2021,14:42:53,PALERMO,2,14
DENUNCIA,08/02/2021,11:32:23,VILLA CRESPO,2,11
DENUNCIA,08/02/2021,17:06:18,BOCA,2,17
DENUNCIA,08/02/2021,10:40:43,MONSERRAT,2,10
