tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,mes
DENUNCIA,16/03/2021,11:20:21,VILLA LUGANO,03
DENUNCIA,16/03/2021,18:22:15,NUÑEZ,03
DENUNCIA,17/03/2021,11:20:48,PALERMO,03
DENUNCIA,17/03/2021,12:57:26,PARQUE CHACABUCO,03
DENUNCIA,17/03/2021,15:16:07,PALERMO,03
DENUNCIA,17/03/2021,09:46:16,VILLA DEL PARQUE,03
DENUNCIA,17/03/2021,13:48:46,ALMAGRO,03
DENUNCIA,17/03/2021,10:57:45,PALERMO,03
DENUNCIA,17/03/2021,23:55:57,PALERMO,03
DENUNCIA,17/03/2021,09:25:08,VILLA URQUIZA,03
DENUNCIA,17/03/2021,23:54:49,PALERMO,03
DENUNCIA,17/03/2021,17:54:25,RECOLETA,03
DENUNCIA,17/03/2021,16:28:26,RECOLETA,03
DENUNCIA,17/03/2021,22:37:42,VILLA URQUIZA,03
DENUNCIA,17/03/2021,19:23:58,NUÑEZ,03
DENUNCIA,18/03/2021,00:07:50,VILLA CRESPO,03
DENUNCIA,18/03/2021,19:39:20,MATADEROS,03
DENUNCIA,18/03/2021,14:09:52,BELGRANO,03
DENUNCIA,18/03/2021,00:58:39,VILLA LURO,03
DENUNCIA,18/03/2021,20:02:27,PALERMO,03
DENUNCIA,18/03/2021,08:24:14,COLEGIALES,03
DENUNCIA,18/03/2021,10:57:12,BELGRANO,03
DENUNCIA,18/03/2021,18:38:38,FLORES,03
DENUNCIA,18/03/2021,11:02:38,SAAVEDRA,03
DENUNCIA,18/03/2021,17:43:48,VILLA URQUIZA,03
DENUNCIA,18/03/2021,23:17:28,BELGRANO,03
DENUNCIA,18/03/2021,17:10:52,PALERMO,03
DENUNCIA,18/03/2021,22:00:25,RETIRO,03
DENUNCIA,18/03/2021,01:41:13,VILLA DEVOTO,03
DENUNCIA,18/03/2021,03:43:13,PALERMO,03
DENUNCIA,18/03/2021,09:28:33,PALERMO,03
DENUNCIA,19/03/2021,16:43:54,BELGRANO,03
DENUNCIA,19/03/2021,12:13:15,PALERMO,03
DENUNCIA,19/03/2021,11:38:52,CABALLITO,03
DENUNCIA,19/03/2021,16:24:21,PALERMO,03
DENUNCIA,19/03/2021,00:11:52,PALERMO,03
DENUNCIA,19/03/2021,01:32:51,BELGRANO,03
DENUNCIA,19/03/2021,16:13:03,PALERMO,03
DENUNCIA,19/03/2021,17:43:19,BOEDO,03
DENUNCIA,19/03/2021,23:22:25,PALERMO,03
DENUNCIA,19/03/2021,08:26:47,BELGRANO,03
DENUNCIA,19/03/2021,15:38:35,PALERMO,03
DENUNCIA,19/03/2021,23:00:55,PALERMO,03
DENUNCIA,19/03/2021,23:31:12,PALERMO,03
DENUNCIA,19/03/2021,23:37:11,CABALLITO,03
DENUNCIA,19/03/2021,22:10:28,RECOLETA,03
DENUNCIA,19/03/2021,22:37:50,VILLA CRESPO,03
DENUNCIA,19/03/2021,15:40:12,CONSTITUCION,03
DENUNCIA,20/03/2021,19:16:25,VILLA LURO,03
DENUNCIA,20/03/2021,04:54:21,VILLA CRESPO,03
DENUNCIA,20/03/2021,01:10:31,VILLA DEVOTO,03
DENUNCIA,20/03/2021,00:43:13,VILLA ORTUZAR,03
DENUNCIA,20/03/2021,11:23:48,BOEDO,03
DENUNCIA,20/03/2021,22:47:44,PALERMO,03
DENUNCIA,20/03/2021,10:33:39,FLORES,03
DENUNCIA,20/03/2021,15:08:25,ALMAGRO,03
DENUNCIA,20/03/2021,20:00:17,ALMAGRO,03
DENUNCIA,20/03/2021,21:37:13,SAN CRISTOBAL,03
DENUNCIA,21/03/2021,10:18:12,CABALLITO,03
DENUNCIA,21/03/2021,02:49:54,PALERMO,03
DENUNCIA,21/03/2021,19:53:30,ALMAGRO,03
DENUNCIA,21/03/2021,00:44:35,PALERMO,03
DENUNCIA,21/03/2021,09:58:29,CABALLITO,03
DENUNCIA,21/03/2021,08:03:26,RETIRO,03
DENUNCIA,21/03/2021,15:08:46,PALERMO,03
DENUNCIA,21/03/2021,21:49:17,PALERMO,03
DENUNCIA,21/03/2021,23:23:14,ALMAGRO,03
DENUNCIA,21/03/2021,20:29:29,PALERMO,03
DENUNCIA,21/03/2021,22:06:13,RECOLETA,03
DENUNCIA,21/03/2021,09:45:19,RETIRO,03
DENUNCIA,21/03/2021,20:52:30,SAAVEDRA,03
DENUNCIA,21/03/2021,17:07:29,CHACARITA,03
DENUNCIA,21/03/2021,09:09:09,RETIRO,03
DENUNCIA,22/03/2021,15:03:15,MONSERRAT,03
DENUNCIA,22/03/2021,13:37:02,SAN NICOLAS,03
DENUNCIA,22/03/2021,10:57:19,RECOLETA,03
DENUNCIA,22/03/2021,11:40:27,PALERMO,03
DENUNCIA,22/03/2021,13:14:08,RECOLETA,03
DENUNCIA,22/03/2021,13:24:19,RECOLETA,03
DENUNCIA,22/03/2021,01:16:42,MONSERRAT,03
DENUNCIA,22/03/2021,11:05:32,VILLA LURO,03
DENUNCIA,22/03/2021,09:00:42,VILLA GRAL. MITRE,03
DENUNCIA,22/03/2021,11:01:53,CHACARITA,03
DENUNCIA,22/03/2021,15:00:29,VILLA DEVOTO,03
DENUNCIA,22/03/2021,10:27:10,ALMAGRO,03
DENUNCIA,22/03/2021,11:31:03,CABALLITO,03
DENUNCIA,22/03/2021,21:08:36,CONSTITUCION,03
DENUNCIA,22/03/2021,22:42:55,VILLA CRESPO,03
DENUNCIA,23/03/2021,12:52:20,MONSERRAT,03
DENUNCIA,23/03/2021,15:16:27,BALVANERA,03
DENUNCIA,23/03/2021,23:52:14,BOCA,03
DENUNCIA,23/03/2021,12:18:28,BARRACAS,03
DENUNCIA,23/03/2021,09:53:56,SAN TELMO,03
DENUNCIA,23/03/2021,07:59:34,ALMAGRO,03
DENUNCIA,23/03/2021,18:29:13,BELGRANO,03
DENUNCIA,23/03/2021,16:35:17,ALMAGRO,03
DENUNCIA,23/03/2021,08:38:10,CHACARITA,03
DENUNCIA,23/03/2021,15:56:41,PALERMO,03
DENUNCIA,23/03/2021,16:24:36,PUERTO MADERO,03
DENUNCIA,23/03/2021,23:51:20,RECOLETA,03
DENUNCIA,23/03/2021,00:31:48,VILLA CRESPO,03
DENUNCIA,23/03/2021,20:29:27,VILLA URQUIZA,03
DENUNCIA,23/03/2021,22:55:16,VILLA LURO,03
DENUNCIA,23/03/2021,16:40:58,RECOLETA,03
DENUNCIA,23/03/2021,11:45:19,RECOLETA,03
DENUNCIA,23/03/2021,21:12:04,ALMAGRO,03
DENUNCIA,23/03/2021,17:42:25,PALERMO,03
DENUNCIA,23/03/2021,10:50:22,CHACARITA,03
DENUNCIA,23/03/2021,17:37:23,VILLA RIACHUELO,03
DENUNCIA,24/03/2021,00:16:12,VILLA SANTA RITA,03
DENUNCIA,24/03/2021,00:00:53,VILLA CRESPO,03
DENUNCIA,24/03/2021,14:21:28,PALERMO,03
DENUNCIA,24/03/2021,10:59:19,VILLA DEL PARQUE,03
DENUNCIA,24/03/2021,09:36:04,CHACARITA,03
DENUNCIA,24/03/2021,11:05:48,CABALLITO,03
DENUNCIA,24/03/2021,10:57:40,PARQUE PATRICIOS,03
DENUNCIA,24/03/2021,00:27:45,PALERMO,03
DENUNCIA,24/03/2021,10:34:11,CABALLITO,03
DENUNCIA,24/03/2021,14:50:54,PALERMO,03
DENUNCIA,24/03/2021,12:22:40,MONTE CASTRO,03
DENUNCIA,24/03/2021,10:40:03,BELGRANO,03
DENUNCIA,24/03/2021,20:25:01,VILLA LURO,03
DENUNCIA,24/03/2021,16:26:17,VILLA PUEYRREDON,03
DENUNCIA,24/03/2021,22:34:11,VILLA SOLDATI,03
DENUNCIA,24/03/2021,13:29:47,BELGRANO,03
DENUNCIA,24/03/2021,17:43:18,PALERMO,03
DENUNCIA,24/03/2021,16:58:48,VILLA CRESPO,03
DENUNCIA,24/03/2021,21:38:24,MONSERRAT,03
DENUNCIA,24/03/2021,07:43:10,PALERMO,03
DENUNCIA,24/03/2021,07:44:11,BELGRANO,03
DENUNCIA,25/03/2021,10:11:54,BOCA,03
DENUNCIA,25/03/2021,00:09:44,SAN TELMO,03
DENUNCIA,25/03/2021,19:22:37,VILLA GRAL. MITRE,03
DENUNCIA,25/03/2021,13:36:08,RECOLETA,03
DENUNCIA,25/03/2021,15:31:29,SAN TELMO,03
DENUNCIA,25/03/2021,09:01:03,PALERMO,03
DENUNCIA,25/03/2021,16:41:50,FLORES,03
DENUNCIA,26/03/2021,07:37:41,PALERMO,03
DENUNCIA,26/03/2021,10:48:19,PALERMO,03
DENUNCIA,26/03/2021,11:38:32,VILLA CRESPO,03
DENUNCIA,26/03/2021,00:38:21,MONSERRAT,03
DENUNCIA,26/03/2021,10:08:33,RECOLETA,03
DENUNCIA,26/03/2021,16:09:31,RECOLETA,03
DENUNCIA,26/03/2021,17:32:03,VILLA PUEYRREDON,03
DENUNCIA,26/03/2021,14:07:31,PARQUE PATRICIOS,03
DENUNCIA,26/03/2021,15:42:01,COLEGIALES,03
DENUNCIA,26/03/2021,16:47:30,COLEGIALES,03
DENUNCIA,26/03/2021,16:51:28,ALMAGRO,03
DENUNCIA,26/03/2021,10:28:50,PALERMO,03
DENUNCIA,26/03/2021,22:56:12,ALMAGRO,03
DENUNCIA,26/03/2021,22:26:12,RECOLETA,03
DENUNCIA,26/03/2021,13:40:28,FLORES,03
DENUNCIA,27/03/2021,10:50:26,PALERMO,03
DENUNCIA,27/03/2021,00:39:59,VILLA CRESPO,03
DENUNCIA,27/03/2021,13:52:48,VILLA DEL PARQUE,03
DENUNCIA,27/03/2021,09:53:20,PALERMO,03
DENUNCIA,27/03/2021,14:30:01,PALERMO,03
DENUNCIA,27/03/2021,09:53:05,VILLA URQUIZA,03
DENUNCIA,27/03/2021,21:06:10,BOCA,03
DENUNCIA,27/03/2021,12:05:25,PALERMO,03
DENUNCIA,27/03/2021,01:35:28,PALERMO,03
DENUNCIA,27/03/2021,11:32:23,VILLA CRESPO,03
DENUNCIA,28/03/2021,01:54:17,VILLA CRESPO,03
DENUNCIA,28/03/2021,16:49:40,COLEGIALES,03
DENUNCIA,28/03/2021,13:15:28,CABALLITO,03
DENUNCIA,28/03/2021,01:32:47,PALERMO,03
DENUNCIA,28/03/2021,00:54:35,VILLA SOLDATI,03
DENUNCIA,28/03/2021,16:11:57,ALMAGRO,03
DENUNCIA,28/03/2021,16:30:16,NUEVA POMPEYA,03
DENUNCIA,28/03/2021,15:23:17,RECOLETA,03
DENUNCIA,29/03/2021,12:16:13,RECOLETA,03
DENUNCIA,29/03/2021,15:07:36,BELGRANO,03
DENUNCIA,29/03/2021,15:46:55,RECOLETA,03
DENUNCIA,29/03/2021,08:29:01,ALMAGRO,03
DENUNCIA,29/03/2021,12:02:57,BELGRANO,03
DENUNCIA,29/03/2021,14:25:06,BARRACAS,03
DENUNCIA,29/03/2021,01:22:34,SAN TELMO,03
DENUNCIA,29/03/2021,10:14:52,SAN NICOLAS,03
DENUNCIA,29/03/2021,01:40:12,PALERMO,03
DENUNCIA,29/03/2021,11:48:49,FLORES,03
DENUNCIA,29/03/2021,18:01:53,BELGRANO,03
DENUNCIA,29/03/2021,22:15:36,ALMAGRO,03
DENUNCIA,29/03/2021,18:35:40,MATADEROS,03
DENUNCIA,29/03/2021,22:50:12,ALMAGRO,03
DENUNCIA,29/03/2021,19:47:14,BARRACAS,03
DENUNCIA,29/03/2021,22:12:16,ALMAGRO,03
DENUNCIA,30/03/2021,16:08:58,RECOLETA,03
DENUNCIA,30/03/2021,21:26:47,BELGRANO,03
DENUNCIA,30/03/2021,11:28:46,FLORESTA,03
DENUNCIA,30/03/2021,11:31:24,CONSTITUCION,03
DENUNCIA,30/03/2021,22:39:42,VILLA CRESPO,03
DENUNCIA,30/03/2021,12:52:23,CABALLITO,03
DENUNCIA,30/03/2021,12:06:56,VILLA LURO,03
DENUNCIA,30/03/2021,12:32:29,CABALLITO,03
DENUNCIA,30/03/2021,13:18:07,CABALLITO,03
DENUNCIA,30/03/2021,11:45:33,PALERMO,03
DENUNCIA,30/03/2021,20:08:42,ALMAGRO,03
DENUNCIA,30/03/2021,11:37:03,RECOLETA,03
DENUNCIA,30/03/2021,09:25:01,COLEGIALES,03
DENUNCIA,30/03/2021,16:29:21,SAN CRISTOBAL,03
DENUNCIA,30/03/2021,22:37:33,ALMAGRO,03
DENUNCIA,30/03/2021,22:09:27,PARQUE AVELLANEDA,03
DENUNCIA,31/03/2021,01:35:12,VILLA CRESPO,03
DENUNCIA,31/03/2021,19:00:42,BOEDO,03
DENUNCIA,31/03/2021,10:19:54,VILLA DEVOTO,03
DENUNCIA,31/03/2021,12:24:32,FLORES,03
DENUNCIA,31/03/2021,07:58:58,PALERMO,03
DENUNCIA,31/03/2021,17:55:58,AGRONOMIA,03
DENUNCIA,31/03/2021,20:58:51,FLORES,03
DENUNCIA,31/03/2021,23:27:14,MONSERRAT,03
DENUNCIA,31/03/2021,12:16:12,PARQUE PATRICIOS,03
DENUNCIA,01/04/2021,17:04:09,PARQUE AVELLANEDA,04
DENUNCIA,01/04/2021,07:50:41,VILLA ORTUZAR,04
DENUNCIA,01/04/2021,13:59:50,AGRONOMIA,04
DENUNCIA,01/04/2021,21:54:53,VILLA LURO,04
DENUNCIA,01/04/2021,22:25:43,SAN TELMO,04
DENUNCIA,01/04/2021,21:17:35,CONSTITUCION,04
DENUNCIA,01/04/2021,21:44:57,CONSTITUCION,04
DENUNCIA,01/04/2021,13:33:35,CABALLITO,04
DENUNCIA,02/04/2021,22:41:57,VILLA URQUIZA,04
DENUNCIA,02/04/2021,01:21:21,PALERMO,04
DENUNCIA,02/04/2021,21:08:08,SAN CRISTOBAL,04
DENUNCIA,02/04/2021,01:01:43,NUÑEZ,04
DENUNCIA,02/04/2021,14:45:34,BELGRANO,04
DENUNCIA,02/04/2021,15:52:43,RECOLETA,04
DENUNCIA,02/04/2021,00:03:58,MONSERRAT,04
DENUNCIA,02/04/2021,11:01:36,RECOLETA,04
DENUNCIA,03/04/2021,12:35:44,VILLA SANTA RITA,04
DENUNCIA,03/04/2021,19:17:52,BALVANERA,04
DENUNCIA,03/04/2021,15:30:39,VILLA LUGANO,04
DENUNCIA,03/04/2021,23:09:38,ALMAGRO,04
DENUNCIA,03/04/2021,12:17:01,NUÑEZ,04
DENUNCIA,03/04/2021,19:06:38,VILLA CRESPO,04
DENUNCIA,03/04/2021,10:05:31,CHACARITA,04
DENUNCIA,03/04/2021,12:44:35,RECOLETA,04
DENUNCIA,04/04/2021,08:00:22,VILLA LUGANO,04
DENUNCIA,04/04/2021,15:00:25,PALERMO,04
DENUNCIA,04/04/2021,15:21:28,VILLA CRESPO,04
DENUNCIA,04/04/2021,19:10:50,AGRONOMIA,04
DENUNCIA,04/04/2021,10:14:53,CABALLITO,04
DENUNCIA,04/04/2021,01:00:47,COGHLAN,04
DENUNCIA,04/04/2021,17:20:06,VILLA CRESPO,04
DENUNCIA,04/04/2021,19:01:48,VILLA DEVOTO,04
DENUNCIA,04/04/2021,23:15:54,VILLA CRESPO,04
DENUNCIA,04/04/2021,19:31:35,PARQUE CHAS,04
DENUNCIA,04/04/2021,17:40:08,PALERMO,04
DENUNCIA,05/04/2021,11:52:32,VILLA URQUIZA,04
DENUNCIA,05/04/2021,11:21:35,PALERMO,04
DENUNCIA,05/04/2021,19:21:43,VILLA DEVOTO,04
DENUNCIA,05/04/2021,00:19:26,PALERMO,04
DENUNCIA,05/04/2021,15:24:48,SAN NICOLAS,04
DENUNCIA,05/04/2021,14:36:51,ALMAGRO,04
DENUNCIA,05/04/2021,15:01:35,MONSERRAT,04
DENUNCIA,05/04/2021,12:43:55,VILLA DEL PARQUE,04
DENUNCIA,05/04/2021,11:16:43,PALERMO,04
DENUNCIA,05/04/2021,20:59:08,MONSERRAT,04
DENUNCIA,05/04/2021,12:46:55,FLORES,04
DENUNCIA,06/04/2021,08:30:43,MONSERRAT,04
DENUNCIA,06/04/2021,10:43:16,FLORESTA,04
DENUNCIA,06/04/2021,17:17:49,RECOLETA,04
DENUNCIA,06/04/2021,14:18:20,FLORES,04
DENUNCIA,06/04/2021,17:00:21,BOCA,04
DENUNCIA,06/04/2021,12:21:23,BELGRANO,04
DENUNCIA,06/04/2021,13:47:30,VILLA LUGANO,04
DENUNCIA,06/04/2021,10:32:35,VILLA LUGANO,04
DENUNCIA,06/04/2021,02:02:18,VILLA URQUIZA,04
DENUNCIA,06/04/2021,08:00:37,BARRACAS,04
DENUNCIA,06/04/2021,17:38:22,VILLA DEVOTO,04
DENUNCIA,06/04/2021,23:20:52,NUÑEZ,04
DENUNCIA,06/04/2021,15:56:22,FLORES,04
DENUNCIA,06/04/2021,22:47:47,PALERMO,04
DENUNCIA,06/04/2021,14:11:45,VILLA DEVOTO,04
DENUNCIA,07/04/2021,15:05:56,COGHLAN,04
DENUNCIA,07/04/2021,13:27:52,VILLA CRESPO,04
DENUNCIA,07/04/2021,12:05:51,RECOLETA,04
DENUNCIA,07/04/2021,13:58:25,COLEGIALES,04
DENUNCIA,07/04/2021,08:28:42,PALERMO,04
DENUNCIA,07/04/2021,11:15:51,RECOLETA,04
DENUNCIA,07/04/2021,11:12:48,VILLA DEL PARQUE,04
DENUNCIA,07/04/2021,14:05:20,COGHLAN,04
DENUNCIA,07/04/2021,21:15:19,MONSERRAT,04
DENUNCIA,07/04/2021,09:30:15,VILLA DEL PARQUE,04
DENUNCIA,07/04/2021,22:35:55,VILLA CRESPO,04
DENUNCIA,07/04/2021,16:00:04,CABALLITO,04
DENUNCIA,08/04/2021,10:56:33,VELEZ SARSFIELD,04
DENUNCIA,08/04/2021,17:54:58,RECOLETA,04
DENUNCIA,08/04/2021,20:26:27,PALERMO,04
DENUNCIA,08/04/2021,11:44:19,BELGRANO,04
DENUNCIA,08/04/2021,09:42:01,BALVANERA,04
DENUNCIA,08/04/2021,10:53:21,VELEZ SARSFIELD,04
DENUNCIA,08/04/2021,10:50:01,VELEZ SARSFIELD,04
DENUNCIA,08/04/2021,11:37:19,PALERMO,04
DENUNCIA,08/04/2021,14:44:34,CABALLITO,04
DENUNCIA,08/04/2021,15:18:59,CABALLITO,04
DENUNCIA,08/04/2021,11:16:02,VILLA LURO,04
DENUNCIA,08/04/2021,10:01:14,VILLA GRAL. MITRE,04
DENUNCIA,08/04/2021,15:54:44,MONSERRAT,04
DENUNCIA,08/04/2021,18:51:56,BALVANERA,04
DENUNCIA,08/04/2021,18:52:52,VILLA URQUIZA,04
DENUNCIA,09/04/2021,17:34:49,BELGRANO,04
DENUNCIA,09/04/2021,14:28:29,LINIERS,04
DENUNCIA,09/04/2021,12:00:05,PALERMO,04
DENUNCIA,09/04/2021,12:52:20,BELGRANO,04
DENUNCIA,09/04/2021,09:44:19,SAAVEDRA,04
DENUNCIA,09/04/2021,14:44:12,VILLA SANTA RITA,04
DENUNCIA,09/04/2021,15:58:38,VILLA REAL,04
DENUNCIA,09/04/2021,16:55:12,VILLA URQUIZA,04
DENUNCIA,09/04/2021,11:25:04,CABALLITO,04
DENUNCIA,09/04/2021,11:56:14,PALERMO,04
DENUNCIA,09/04/2021,11:28:57,BALVANERA,04
DENUNCIA,09/04/2021,09:22:04,BOEDO,04
DENUNCIA,09/04/2021,00:31:07,MONSERRAT,04
DENUNCIA,09/04/2021,15:13:47,SAN TELMO,04
DENUNCIA,09/04/2021,14:48:32,FLORES,04
DENUNCIA,10/04/2021,16:49:19,RECOLETA,04
DENUNCIA,10/04/2021,00:28:37,CABALLITO,04
DENUNCIA,10/04/2021,01:22:41,VILLA CRESPO,04
DENUNCIA,10/04/2021,06:37:26,VILLA CRESPO,04
DENUNCIA,10/04/2021,06:09:07,PARQUE CHAS,04
DENUNCIA,10/04/2021,23:06:59,VILLA GRAL. MITRE,04
DENUNCIA,10/04/2021,20:14:03,PALERMO,04
DENUNCIA,11/04/2021,22:50:33,COLEGIALES,04
DENUNCIA,11/04/2021,16:32:25,COLEGIALES,04
DENUNCIA,11/04/2021,20:31:02,PARQUE PATRICIOS,04
DENUNCIA,11/04/2021,14:40:17,PARQUE PATRICIOS,04
DENUNCIA,11/04/2021,23:21:19,PALERMO,04
DENUNCIA,11/04/2021,16:09:26,PALERMO,04
DENUNCIA,11/04/2021,15:47:37,PALERMO,04
DENUNCIA,11/04/2021,23:37:05,PALERMO,04
DENUNCIA,11/04/2021,16:55:15,BELGRANO,04
DENUNCIA,12/04/2021,20:56:12,ALMAGRO,04
DENUNCIA,12/04/2021,20:36:24,MATADEROS,04
DENUNCIA,12/04/2021,12:38:22,BELGRANO,04
DENUNCIA,12/04/2021,10:19:08,VILLA CRESPO,04
DENUNCIA,12/04/2021,10:54:41,PALERMO,04
DENUNCIA,12/04/2021,17:16:13,COLEGIALES,04
DENUNCIA,12/04/2021,14:05:10,CABALLITO,04
DENUNCIA,12/04/2021,22:42:02,NUÑEZ,04
DENUNCIA,13/04/2021,05:33:46,FLORES,04
DENUNCIA,13/04/2021,00:33:45,PALERMO,04
DENUNCIA,13/04/2021,13:17:51,FLORESTA,04
DENUNCIA,13/04/2021,16:02:31,CABALLITO,04
DENUNCIA,13/04/2021,21:14:20,CABALLITO,04
DENUNCIA,13/04/2021,21:57:57,MONSERRAT,04
DENUNCIA,13/04/2021,08:22:47,ALMAGRO,04
DENUNCIA,13/04/2021,23:07:07,COLEGIALES,04
DENUNCIA,13/04/2021,13:46:08,CABALLITO,04
DENUNCIA,13/04/2021,10:47:48,VERSALLES,04
DENUNCIA,14/04/2021,15:11:41,PALERMO,04
DENUNCIA,14/04/2021,18:49:19,MATADEROS,04
DENUNCIA,14/04/2021,19:45:26,BELGRANO,04
DENUNCIA,14/04/2021,19:46:54,NUÑEZ,04
DENUNCIA,14/04/2021,02:35:55,PARQUE AVELLANEDA,04
DENUNCIA,14/04/2021,07:46:47,CABALLITO,04
DENUNCIA,14/04/2021,13:00:32,SAN TELMO,04
DENUNCIA,14/04/2021,18:50:25,VILLA CRESPO,04
DENUNCIA,14/04/2021,17:32:23,RECOLETA,04
DENUNCIA,15/04/2021,00:40:38,RETIRO,04
DENUNCIA,15/04/2021,11:13:47,BALVANERA,04
DENUNCIA,15/04/2021,12:27:13,PALERMO,04
DENUNCIA,15/04/2021,16:03:09,CABALLITO,04
DENUNCIA,15/04/2021,11:40:54,CABALLITO,04
DENUNCIA,15/04/2021,12:18:49,CABALLITO,04
DENUNCIA,15/04/2021,06:11:12,PARQUE AVELLANEDA,04
DENUNCIA,15/04/2021,00:06:38,PALERMO,04
DENUNCIA,15/04/2021,09:38:13,CABALLITO,04
DENUNCIA,15/04/2021,11:32:51,VILLA URQUIZA,04
DENUNCIA,15/04/2021,19:48:02,PALERMO,04
DENUNCIA,15/04/2021,23:41:45,VILLA CRESPO,04
DENUNCIA,15/04/2021,22:49:49,COLEGIALES,04
DENUNCIA,15/04/2021,17:23:26,PALERMO,04
DENUNCIA,15/04/2021,18:40:44,BARRACAS,04
DENUNCIA,15/04/2021,19:15:05,ALMAGRO,04
DENUNCIA,16/04/2021,15:57:53,MONSERRAT,04
DENUNCIA,16/04/2021,09:38:09,VILLA PUEYRREDON,04
DENUNCIA,16/04/2021,09:08:31,PALERMO,04
DENUNCIA,16/04/2021,18:30:18,COLEGIALES,04
DENUNCIA,16/04/2021,19:33:21,CABALLITO,04
DENUNCIA,16/04/2021,23:36:34,CONSTITUCION,04
DENUNCIA,16/04/2021,10:26:22,PALERMO,04
DENUNCIA,16/04/2021,00:34:55,VILLA DEVOTO,04
DENUNCIA,16/04/2021,08:01:42,BOCA,04
DENUNCIA,16/04/2021,12:55:16,VILLA GRAL. MITRE,04
DENUNCIA,16/04/2021,15:23:21,AGRONOMIA,04
DENUNCIA,16/04/2021,19:22:27,ALMAGRO,04
DENUNCIA,16/04/2021,21:03:04,LINIERS,04
DENUNCIA,16/04/2021,22:53:02,VILLA LUGANO,04
DENUNCIA,16/04/2021,14:52:33,RECOLETA,04
DENUNCIA,16/04/2021,14:57:32,MONSERRAT,04
DENUNCIA,16/04/2021,21:54:12,COLEGIALES,04
DENUNCIA,17/04/2021,13:51:16,PALERMO,04
DENUNCIA,17/04/2021,13:54:59,VILLA SANTA RITA,04
DENUNCIA,17/04/2021,20:30:44,COLEGIALES,04
DENUNCIA,17/04/2021,17:05:14,BOCA,04
DENUNCIA,17/04/2021,18:24:04,COLEGIALES,04
DENUNCIA,17/04/2021,12:28:54,NUÑEZ,04
DENUNCIA,17/04/2021,15:40:36,VILLA URQUIZA,04
DENUNCIA,17/04/2021,11:16:55,PARQUE CHACABUCO,04
DENUNCIA,17/04/2021,20:12:09,BALVANERA,04
DENUNCIA,17/04/2021,20:20:32,VILLA REAL,04
DENUNCIA,17/04/2021,14:39:59,BOCA,04
DENUNCIA,17/04/2021,15:28:42,BALVANERA,04
DENUNCIA,17/04/2021,02:25:55,ALMAGRO,04
DENUNCIA,17/04/2021,10:33:32,PARQUE CHAS,04
DENUNCIA,18/04/2021,19:14:17,COLEGIALES,04
DENUNCIA,18/04/2021,14:04:29,VILLA CRESPO,04
DENUNCIA,18/04/2021,12:39:47,SAAVEDRA,04
DENUNCIA,18/04/2021,14:35:07,PARQUE AVELLANEDA,04
DENUNCIA,18/04/2021,07:24:41,PARQUE CHACABUCO,04
DENUNCIA,18/04/2021,15:46:29,PARQUE CHAS,04
DENUNCIA,18/04/2021,21:51:03,ALMAGRO,04
DENUNCIA,19/04/2021,07:52:24,BARRACAS,04
DENUNCIA,19/04/2021,08:22:54,PARQUE CHAS,04
DENUNCIA,19/04/2021,15:16:30,CABALLITO,04
DENUNCIA,19/04/2021,10:14:19,VILLA LURO,04
DENUNCIA,19/04/2021,10:41:42,CHACARITA,04
DENUNCIA,19/04/2021,11:41:49,NUÑEZ,04
DENUNCIA,19/04/2021,15:53:05,BELGRANO,04
DENUNCIA,19/04/2021,11:13:53,PALERMO,04
DENUNCIA,19/04/2021,19:35:08,PARQUE CHACABUCO,04
DENUNCIA,19/04/2021,22:02:46,NUÑEZ,04
DENUNCIA,19/04/2021,22:54:55,VILLA URQUIZA,04
DENUNCIA,19/04/2021,15:42:33,CABALLITO,04
DENUNCIA,19/04/2021,12:14:19,VILLA URQUIZA,04
DENUNCIA,20/04/2021,17:26:30,VILLA DEL PARQUE,04
DENUNCIA,20/04/2021,09:00:43,CABALLITO,04
DENUNCIA,20/04/2021,19:44:25,COLEGIALES,04
DENUNCIA,20/04/2021,07:44:54,PALERMO,04
DENUNCIA,20/04/2021,08:58:55,VILLA URQUIZA,04
DENUNCIA,20/04/2021,08:29:07,VILLA LURO,04
DENUNCIA,20/04/2021,18:23:42,SAN NICOLAS,04
DENUNCIA,20/04/2021,17:56:21,SAN NICOLAS,04
DENUNCIA,20/04/2021,17:45:15,BALVANERA,04
DENUNCIA,20/04/2021,12:19:31,BALVANERA,04
DENUNCIA,20/04/2021,14:45:12,VILLA LURO,04
DENUNCIA,20/04/2021,22:23:23,SAN NICOLAS,04
DENUNCIA,20/04/2021,20:00:01,VILLA CRESPO,04
DENUNCIA,20/04/2021,09:58:42,RECOLETA,04
DENUNCIA,21/04/2021,19:24:17,MONSERRAT,04
DENUNCIA,21/04/2021,21:11:27,CABALLITO,04
DENUNCIA,21/04/2021,09:35:31,BALVANERA,04
DENUNCIA,21/04/2021,10:15:24,VILLA RIACHUELO,04
DENUNCIA,21/04/2021,20:14:18,VILLA GRAL. MITRE,04
DENUNCIA,21/04/2021,08:41:23,BARRACAS,04
DENUNCIA,21/04/2021,08:19:04,VILLA LURO,04
DENUNCIA,21/04/2021,21:41:17,PARQUE CHACABUCO,04
DENUNCIA,21/04/2021,10:34:38,RECOLETA,04
DENUNCIA,21/04/2021,10:51:02,BELGRANO,04
